metadata_date,source_file,station,freeway,direction,district,county,city,state_postmile,absolute_postmile,latitude,longitude,length,type,lanes,name,user_id_1,user_id_2,user_id_3,user_id_4
2020-10-02,d11_text_meta_2020_10_02.txt,1121806,52,E,11,73,66000,11.65,11.65,32.853151,-117.051554,.5,ML,3,52 EB W/O Mast Blvd,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1121815,52,W,11,73,66000,12.92,12.92,32.849108,-117.030286,.575,ML,3,52 WB W/O Mast Blvd,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1121818,163,N,11,73,66000,3.34,2.789,32.757697,-117.160056,.638,ML,4,163 NB S/O I-8,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1121821,163,S,11,73,66000,3.341,2.743,32.757664,-117.160289,1.276,ML,5,163 SB S/O I- 8,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1122001,5,N,11,73,22678,40.686,40.577,33.037208,-117.281927,,OR,1,Santa Fe Dr to 5NB,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1122016,5,N,11,73,22678,39.902,39.793,33.027309,-117.275242,,OR,2,Birmingham Dr,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1122068,5,N,11,73,22678,41.5,41.391,33.048098,-117.286976,,OR,2,Encinitas Blv 5 NB,1,,,
2020-05-29,d11_text_meta_2020_05_29.txt,1122116,15,S,11,73,,R28.622,28.869,33.090484,-117.080802,1.214,HV,2,15SB HOV Felicita,22801,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1122250,5,S,11,73,,54.434,54.292,33.210909,-117.387715,,OR,3,SB 5 @ HARBOR DR,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1122252,5,S,11,73,,54.434,54.292,33.210909,-117.387715,,FR,1,SB 5 @ HARBOR DR,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1122257,5,S,11,73,,54.434,54.292,33.210909,-117.387715,.85,ML,4,SB 5 @ HARBOR DR,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1122272,15,S,11,73,66000,14.152,14.399,32.891265,-117.114689,.286,ML,6,MIRAMAR RD,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1122282,15,N,11,73,66000,19.447,19.704,32.964306,-117.095374,,FR,2,56 EB TO 15 NB,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1122335,805,S,11,73,13392,8.519,8.37,32.654389,-117.071153,.344,HV,1,805 SB HOV @ 54,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1122354,805,N,11,73,66000,15.94,15.791,32.74856,-117.12225,,OR,2,NB805 @ University,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1122355,805,N,11,73,66000,15.94,15.791,32.74856,-117.12225,,FR,2,NB805 @ University,1,,,
2020-05-29,d11_text_meta_2020_05_29.txt,1122380,905,E,11,73,,9.72,6.856,32.564065,-116.963594,.54,ML,3,La Media to 905 EB,14009,,,
2020-05-29,d11_text_meta_2020_05_29.txt,1122381,905,E,11,73,,9.72,6.856,32.564065,-116.963594,,FR,2,La Media to 905 EB,14009,,,
2020-05-29,d11_text_meta_2020_05_29.txt,1122382,905,E,11,73,,9.72,6.856,32.564065,-116.963594,,OR,2,La Media to 905 EB,14009,,,
2020-05-29,d11_text_meta_2020_05_29.txt,1122394,905,W,11,73,,9.81,6.962,32.564336,-116.961909,.539,ML,3,La Media to 905 WB,14008,,,
2020-05-29,d11_text_meta_2020_05_29.txt,1122395,905,W,11,73,,9.81,6.962,32.564336,-116.961909,,OR,2,La Media to 905 WB,14008,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1122411,905,W,11,73,,11.339,8.491,32.555743,-116.939922,,OR,3,Siempre Viva Rd,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1122412,905,W,11,73,,11.339,8.491,32.555743,-116.939922,.839,ML,3,Siempre Viva Rd,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1122413,905,W,11,73,,11.339,8.491,32.555743,-116.939922,,FR,2,Siempre Viva Rd,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1122434,5,N,11,73,66000,19.264,19.155,32.750068,-117.196046,,FR,1,OLD TOWN AVE/MOORE,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1122443,94,W,11,73,66000,3.187,1.771,32.716919,-117.119036,,FF,2,15SB From 94 WB,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1122447,8,W,11,73,,20.405,22.362,32.830057,-116.898878,,FR,1,WB8 to GREENFIELD DR,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1122450,15,N,11,73,66000,6.675,6.856,32.786224,-117.114171,,FR,2,NB 15 S/O FRIARS RD,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1122455,15,S,11,73,66000,10.632,10.803,32.842604,-117.120583,,FR,2,15 SB N/O 52,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1122456,15,S,11,73,66000,10.632,10.803,32.842604,-117.120583,,OR,1,15 SB N/O 52,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1122469,15,N,11,73,66000,13.858,14.115,32.887474,-117.112061,.503,ML,7,15 NB S/O Miramar Rd,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1122479,15,S,11,73,66000,15.382,15.629,32.908916,-117.116587,.804,ML,7,15 SB N/O Carrol Cyn,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1122487,15,N,11,73,66000,18.562,18.819,32.952937,-117.102548,.652,ML,5,15 NB N/O Poway Rd,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1122494,15,S,11,73,66000,18.551,18.798,32.952945,-117.102968,.388,ML,6,15 SB N/O Poway Rd,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1122502,15,N,11,73,22804,30.213,30.47,33.109785,-117.095526,.948,HV,2,15 NB HOV N/O,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1122507,5,N,11,73,22678,39.902,39.793,33.027309,-117.275242,.743,ML,4,Birmingham Dr,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1122510,5,N,11,73,22678,39.902,39.793,33.027309,-117.275242,,FR,2,Birmingham Dr,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1122512,5,N,11,73,22678,41.5,41.391,33.048098,-117.286976,.672,ML,4,Encinitas Blv 5 NB,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1122513,5,N,11,73,22678,41.5,41.391,33.048098,-117.286976,,FR,2,Encinitas Blv 5 NB,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1122515,5,N,11,73,66000,13.176,13.073,32.69457,-117.130324,,FR,1,NB 5 @ National Ave,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1122517,5,S,11,73,66000,14.967,14.858,32.712611,-117.147752,,FF,1,SB 5 @ SR 94,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1122536,5,N,11,73,66000,31.276,31.167,32.911944,-117.228498,1.762,ML,6,5 NB N/O 5/805,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1122544,5,S,11,73,66000,31.278,31.136,32.911761,-117.228812,.312,ML,6,5 SB N/O 5/805,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1122552,5,N,11,73,66000,31.916,31.807,32.918909,-117.235565,.276,ML,5,5 NB N/O Carmel Mtn,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1122553,5,N,11,73,66000,31.916,31.807,32.918909,-117.235565,2.775,HV,1,5 NB N/O Carmel Mtn,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1122560,5,S,11,73,66000,31.915,31.773,32.918796,-117.235719,.129,ML,4,5 SB N/O Carmel Mt,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1122561,5,S,11,73,66000,31.993,31.851,32.919669,-117.236554,2.736,HV,1,5 SB N/O Carmel Mt,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1122567,5,S,11,73,66000,31.917,31.775,32.918817,-117.235742,.275,ML,4,5 SB Bypass,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1122575,5,N,11,73,66000,32.466,32.357,32.925983,-117.23942,.493,ML,6,5 NB S/O 56,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1122576,5,N,11,73,66000,32.466,32.357,32.925983,-117.23942,.494,HV,1,5 NB S/O 56,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1122583,5,S,11,73,66000,32.466,32.324,32.925907,-117.239661,.443,ML,5,5 SB S/O 56,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1122584,5,S,11,73,66000,32.466,32.324,32.925907,-117.239661,.844,HV,1,5 SB HOV S/O 56,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1122588,5,N,11,73,66000,20.71,20.601,32.768443,-117.206112,,FR,1,5 NB off Sea World,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1122594,5,N,11,73,66000,25.968,25.859,32.837787,-117.234529,.496,ML,4,5 NB Rte 52,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1122596,5,S,11,73,66000,26.312,26.203,32.842501,-117.23661,,FF,1,SB 5 N/O 52,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1122623,8,W,11,73,66000,5.091,7.048,32.777003,-117.121375,.462,ML,6,8 WB W/O 15 Loops,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1122625,8,E,11,73,66000,4.564,6.521,32.77257,-117.128809,,FF,2,8 EB Conn Fr 805NB,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1122636,8,E,11,73,21712,16.088,18.045,32.802954,-116.957448,.639,ML,3,8 EB E/O 67,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1122637,8,W,11,73,21712,16.087,18.044,32.803159,-116.95746,.401,ML,3,8 WB E/O 67,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1122645,8,E,11,73,21712,16.914,18.871,32.802955,-116.943342,.438,ML,3,8 EB E/O Mollison,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1122646,8,W,11,73,21712,16.914,18.871,32.803158,-116.943342,.439,ML,3,8 WB E/O Mollison,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1122693,805,N,11,73,13392,5.344,5.195,32.618855,-117.039388,1.076,ML,4,Palomar St,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1122699,805,N,11,73,66000,2.92,2.771,32.584089,-117.036837,.663,ML,4,At Palm Ave,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1122706,805,S,11,73,66000,2.921,2.772,32.584087,-117.037094,.639,ML,4,At Palm Ave,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1122716,54,E,11,73,,4.288,4.241,32.674057,-117.038294,,FR,2,WOODMAN ST,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1122734,5,N,11,73,66000,36.232,36.123,32.979357,-117.252719,.943,HV,1,VIA DE LA VALLE,1,,,
2020-05-29,d11_text_meta_2020_05_29.txt,1122762,15,S,11,73,66000,M19.022,19.269,32.959085,-117.099443,.75,HV,1,15SB HOV DAR Ent,22010,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1122763,8,W,11,73,66000,2.862,4.819,32.764805,-117.156607,,FF,1,8WB Off to 163,1,,,
2020-05-29,d11_text_meta_2020_05_29.txt,1122781,52,W,11,73,66000,8.945,8.945,32.841757,-117.093374,.555,ML,3,At Santo Rd,412,,,
2020-05-29,d11_text_meta_2020_05_29.txt,1122788,52,W,11,73,66000,8.951,8.951,32.841779,-117.093274,.163,ML,3,East of Santo Rd,361,,,
2020-05-29,d11_text_meta_2020_05_29.txt,1122789,52,E,11,73,66000,8.961,8.961,32.84154,-117.093106,.715,ML,3,East of Santo Rd,413,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1122814,5,N,11,73,66000,22.746,22.637,32.797157,-117.209556,,FR,2,5 NB @ Mission Bay,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1122925,15,S,11,73,66000,21.571,21.818,32.992818,-117.083901,3.962,HV,2,15 SB HOV S/O Camino,1,,,
2020-05-29,d11_text_meta_2020_05_29.txt,1122926,15,N,11,73,66000,M21.572,21.829,32.992662,-117.083403,.692,HV,2,15 NB HOV S/O Camino,22507,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1122928,805,N,11,73,66000,14.85,14.701,32.734846,-117.113294,.481,ML,4,At I?15,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1122929,805,S,11,73,66000,14.852,14.703,32.734636,-117.113512,.483,ML,4,805 SB @ 15,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1122942,15,N,11,73,66000,2.227,1.829,32.716837,-117.117751,.618,ML,3,15 NB @ 94,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1122945,15,S,11,73,66000,2.111,1.703,32.715149,-117.117869,,FF,2,15 SB From  94,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1122948,15,N,11,73,66000,2.112,1.714,32.715164,-117.117717,,FR,2,94 EB From 15 NB,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1122951,94,E,11,73,66000,2.496,1.08,32.713706,-117.129104,.194,ML,4,East of 28th St,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1122956,94,W,11,73,66000,2.499,1.083,32.713724,-117.129847,.193,ML,4,East of 28th St,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1122962,15,N,11,73,66000,21.052,21.309,32.98507,-117.082847,1.19,HV,2,15 N HV NO Carmel Mt,1,,,
2020-05-29,d11_text_meta_2020_05_29.txt,1122967,15,S,11,73,66000,M21.053,21.3,32.98522,-117.083206,.756,HV,2,15 S HV NO Carmel Mt,22506,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1123002,15,N,11,73,66000,20.054,20.311,32.972061,-117.090496,.568,ML,7,North of SR 56,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1123003,15,S,11,73,66000,20.057,20.304,32.972191,-117.090848,1.015,ML,6,15 SB North of SR 56,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1123006,15,S,11,73,66000,21.571,21.818,32.992818,-117.083901,.388,ML,7,15 S SO Ca del Norte,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1123013,15,N,11,73,66000,20.056,20.313,32.972086,-117.09048,2.836,HV,2,HOV North of SR56,1,,,
2020-05-29,d11_text_meta_2020_05_29.txt,1123014,15,S,11,73,66000,M20.058,20.305,32.972204,-117.09084,1.016,HV,2,HOV North of SR56,22502,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1123029,15,N,11,73,66000,21.05,21.307,32.985041,-117.082852,.494,ML,6,15 N NO Carmel Mtn,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1123030,15,N,11,73,66000,21.575,21.832,32.992706,-117.083408,.496,ML,6,15 N SO Ca del Norte,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1123031,15,S,11,73,66000,21.051,21.298,32.985192,-117.083216,.757,ML,6,15SB N/O Carmel Mtn,1,,,
2020-05-29,d11_text_meta_2020_05_29.txt,1123086,5,N,11,73,66000,R29.574,29.465,32.888657,-117.227453,1.357,ML,4,5 NB @ Genesee Ave,12104,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1123114,15,S,11,73,66000,4.168,3.76,32.74312,-117.111361,.547,ML,5,North of 805,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1123124,805,S,11,73,66000,16.827,16.678,32.760722,-117.126908,.945,ML,6,805 SB N/O El Cajon,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1123133,5,N,11,73,66000,5.416,5.326,32.595115,-117.088642,.971,ML,4,At Main St,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1123134,5,S,11,73,66000,5.414,5.324,32.59507,-117.088901,.652,ML,1,Main St to 5 SB,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1123135,5,N,11,73,66000,5.414,5.324,32.595086,-117.088638,,FR,1,5 NB off to Main St,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1123148,15,N,11,73,22804,30.9,31.157,33.118733,-117.100788,2.59,HV,2,HOV South of SR 78,1,,,
2020-05-29,d11_text_meta_2020_05_29.txt,1123155,15,S,11,73,22804,R30.91,31.157,33.118768,-117.10114,2.605,HV,2,15 SB HOV SO Rte 78,22810,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1123159,15,N,11,73,22804,30.907,31.164,33.118823,-117.10084,,FR,1,15 NB HOV off SO 78,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1123165,15,N,11,73,66000,3.457,3.059,32.733487,-117.111847,.734,ML,3,At I-805,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1123176,805,N,11,73,66000,15.05,14.901,32.737597,-117.114371,,FF,2,805NB From 15NB Conn,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1123179,15,N,11,73,66000,3.457,3.059,32.733487,-117.111847,,FR,2,15NB From 805NB Conn,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1123210,805,S,11,73,66000,15.321,15.172,32.740965,-117.116526,.544,ML,4,805 SB N/O 15,1,,,
2020-05-29,d11_text_meta_2020_05_29.txt,1123256,905,W,11,73,,10.89,8.042,32.560935,-116.944559,.439,ML,3,90 WB @ Airway Rd,14006,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1123261,905,W,11,73,,10.461,7.613,32.564112,-116.950744,.979,ML,3,905 WB W/O  125,1,,,
2020-05-29,d11_text_meta_2020_05_29.txt,1123265,905,E,11,73,,10.88,8.016,32.560777,-116.944829,1.047,ML,3,At Airway Rd,14012,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1123270,905,E,11,73,,10.462,7.598,32.563837,-116.950855,1.796,ML,3,905 EB W/O 125,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1123276,905,W,11,73,,9.381,6.533,32.564373,-116.969279,.79,ML,3,905 WB W/O La Media,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1123282,905,E,11,73,,9.382,6.518,32.56407,-116.969401,.791,ML,4,905 EB W/O La Media,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1123287,905,W,11,73,,8.881,6.033,32.564408,-116.977872,.548,ML,3,905 WB E/O Brittania,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1123300,905,E,11,73,,8.88,6.016,32.56412,-116.978,,OR,2,905 EB @ Brittania,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1123302,905,E,11,73,,8.88,6.016,32.56412,-116.978,.374,ML,3,905 EB @ Brittania,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1123308,905,E,11,73,,8.88,6.016,32.56412,-116.978,,FR,2,905 EB @ Brittania,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1123312,905,E,11,73,,11.39,8.526,32.554822,-116.939675,,FR,2,905 EB @ Siempre,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1123327,905,W,11,73,,9.64,6.792,32.564358,-116.964767,,OR,2,La Media SB 905 WB,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1123331,5,N,11,73,50398,10.816,10.713,32.670525,-117.111203,,OR,1,Civic Cnt Dr to 5NB,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1125196,56,E,11,73,66000,7.671,8.173,32.956215,-117.119934,,FR,2,Black Mt to 56E,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1125201,56,E,11,73,66000,7.671,8.173,32.956215,-117.119934,.598,ML,3,Black Mt to 56E,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1125207,56,E,11,73,66000,6.173,6.173,32.958196,-117.152094,.707,ML,2,Camino Del Sur,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1125210,56,E,11,73,66000,6.173,6.173,32.958196,-117.152094,,FR,2,Camino Del Sur 56E,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1125216,56,E,11,73,66000,6.173,6.173,32.958196,-117.152094,,OR,3,Camino Del Sur 56E,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1125219,56,W,11,73,66000,6.175,6.175,32.958567,-117.152079,.707,ML,2,56W E/O Camino Del S,1,,,
2020-05-29,d11_text_meta_2020_05_29.txt,1125230,805,N,11,73,66000,16.5,16.351,32.756285,-117.125123,,OR,2,EL CAJON BLVD,10903,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1125257,805,S,11,73,50398,9.246,9.097,32.662857,-117.078646,,FF,2,54 Fr 805 SB Con,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1125265,15,S,11,73,22804,31.397,31.644,33.125235,-117.104439,1.009,ML,4,South of SR 78,1,,,
2020-05-29,d11_text_meta_2020_05_29.txt,1125276,15,S,11,73,66000,M12.467,12.714,32.868166,-117.1085,1.436,HV,3,HOV North of SR 163,21804,,,
2020-05-29,d11_text_meta_2020_05_29.txt,1125288,15,S,11,73,66000,M16.677,16.924,32.927612,-117.114211,1.576,HV,3,HOV South of MercyRd,22001,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1125307,15,S,11,73,66000,13.874,14.121,32.887582,-117.112773,,FR,1,15 SB OFF S/O Mir Rd,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1125309,5,N,11,73,22678,40.686,40.577,33.037208,-117.281927,,FR,1,Santa Fe Dr to 5NB,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1125314,5,N,11,73,22678,40.686,40.577,33.037208,-117.281927,.799,ML,4,Santa Fe Dr to 5NB,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1125318,15,S,11,73,66000,15.405,15.652,32.90925,-117.116585,4.701,HV,2,15 SB HOV N/O Carrol,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1125321,15,S,11,73,22804,30.699,30.946,33.116028,-117.099502,3.929,HV,2,HOV Valley Pkwy,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1125324,15,N,11,73,22804,30.72,30.977,33.116411,-117.099399,.343,HV,2,HOV Valley Pkwy,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1125348,905,W,11,73,66000,5.907,3.082,32.568341,-117.027502,.912,ML,3,At Caliente Ave,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1125353,905,W,11,73,,7.297,4.449,32.566603,-117.004472,1.177,ML,3,905 WB Heritage Rd,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1125359,905,W,11,73,,8.285,5.437,32.565082,-116.988059,.792,ML,4,905 WB Britannia Bl,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1125380,52,W,11,73,70224,14.772,14.772,,,.687,ML,3,52 WB W/O 125,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1125383,52,W,11,73,70224,14.756,14.756,,,,FF,2,52 WB from 125 Conn,1,,,
2020-05-29,d11_text_meta_2020_05_29.txt,1125395,905,W,11,73,,9.81,6.962,32.564336,-116.961909,,FR,3,La Media to 905 WB,14008,,,
2020-05-29,d11_text_meta_2020_05_29.txt,1125410,905,W,11,73,,8.633,5.785,32.56444,-116.982135,.298,ML,3,Britannia Blv 905 WB,14105,,,
2020-05-29,d11_text_meta_2020_05_29.txt,1125411,905,W,11,73,,8.633,5.785,32.56444,-116.982135,,FR,2,Britannia Blv 905 WB,14105,,,
2020-05-29,d11_text_meta_2020_05_29.txt,1125412,905,W,11,73,,8.633,5.785,32.56444,-116.982135,,OR,2,Britannia Blv 905 WB,14105,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1125457,805,N,11,73,66000,11.442,11.293,32.691156,-117.094637,.629,ML,4,47 TH ST,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1125459,805,N,11,73,66000,11.442,11.293,32.691156,-117.094637,,FR,1,47 TH ST,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1125461,805,N,11,73,66000,11.444,11.295,32.691184,-117.094646,3.041,HV,1,805NB HOV @47Th St,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1125463,805,S,11,73,66000,11.443,11.294,32.69111,-117.094893,2.674,HV,1,805 SB HOV @ 47Th St,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1125469,5,N,11,73,66000,12.217,12.114,32.688981,-117.115932,.45,ML,4,5 NB S/O 15,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1125472,5,N,11,73,66000,12.22,12.117,32.689009,-117.115972,,FF,2,5 NB TO  15NB,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1125476,8,E,11,73,21712,19.1,21.057,32.815961,-116.913303,,OR,1,2ND ST,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1125486,15,N,11,73,,28.824,29.081,33.092857,-117.082787,2.592,HV,2,15 NB HOV Citracado,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1125503,15,S,11,73,,27.84,28.087,33.08147,-117.072744,1.697,HV,2,15 SB HOV Center CT,1,,,
2020-05-29,d11_text_meta_2020_05_29.txt,1125505,805,N,11,73,13392,6.213,6.064,32.630696,-117.044355,2.765,HV,1,805 NB HOV @Tele,362,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1125507,805,N,11,73,13392,7.926,7.777,32.649166,-117.063149,.94,HV,1,805 NB HOV @ Bonita,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1125527,56,E,11,73,66000,8.825,9.327,32.962525,-117.101272,.892,ML,2,56 EB W/O 15,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1125531,56,W,11,73,66000,8.8,9.302,32.962672,-117.101859,.903,ML,2,56 WB W/O 15,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1125543,56,W,11,73,66000,8.063,8.565,32.958653,-117.113729,,OR,1,Rho Penas to 56 WB,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1125546,56,W,11,73,66000,8.063,8.565,32.958653,-117.113729,.82,ML,2,Rho Penas to 56 WB,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1125548,56,W,11,73,66000,8.063,8.565,32.958653,-117.113729,,FR,1,Rho Penas to 56 WB,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1125559,56,E,11,73,66000,8.061,8.563,32.958444,-117.113436,.577,ML,2,RANCHO PENASQUITOS,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1125562,56,E,11,73,66000,8.061,8.563,32.958444,-117.113436,,FR,2,RANCHO PENASQUITOS,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1125575,56,W,11,73,66000,7.159,7.661,32.954374,-117.128361,.6,ML,2,56 WB E/O Black Mtn,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1125605,56,E,11,73,66000,7.157,7.659,32.954033,-117.128421,,OR,3,Black Mt to 56E,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1125610,56,E,11,73,66000,6.864,7.366,32.953397,-117.13337,.999,ML,3,56 EB W/O Black Mtn,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1125631,56,W,11,73,66000,3.19,3.19,32.952754,-117.193087,.804,ML,2,56 WB E/O Carmel Val,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1125668,56,E,11,73,66000,1.4,1.4,32.940727,-117.220084,.462,ML,3,56 EB E/O Carmel Cre,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1125672,56,W,11,73,66000,1.289,1.289,32.940106,-117.221888,.49,ML,3,56 WB E/O Carmel Cre,1,,,
2020-10-02,d11_text_meta_2020_10_02.txt,1125680,56,E,11,73,66000,.42,.42,32.934775,-117.235209,,OR,2,El Camino  to 56 EB,1,,,
